CONSECUTIVO,ID_ENCUESTA,CE_ACCESSIBILITY,CE_CSAT,CE_VALUEFORMONEY,EM_IMMEDIATEATTENTION,EM_NURSING,EM_DOCTOR,EM_OVERALL,AD_TIME,AD_TARRIFFPACKAGESEXPLAINATION,AD_STAFFATTITUDE,INR_ROOMCLEANLINESS,INR_ROOMPEACE,INR_ROOMEQUIPMENT,INR_ROOMAMBIENCE,FNB_FOODQUALITY,FNB_FOODDELIVERYTIME,FNB_DIETICIAN,FNB_STAFFATTITUDE,AE_ATTENDEECARE,AE_PATIENTSTATUSINFO,AE_ATTENDEEFOOD,DOC_TREATMENTEXPLAINATION,DOC_ATTITUDE,DOC_VISITS,DOC_TREATMENTEFFECTIVENESS,NS_CALLBELLRESPONSE,NS_NURSESATTITUDE,NS_NURSEPROACTIVENESS,NS_NURSEPATIENCE,OVS_OVERALLSTAFFATTITUDE,OVS_OVERALLSTAFFPROMPTNESS,OVS_SECURITYATTITUDE,DP_DISCHARGETIME,DP_DISCHARGEQUERIES,DP_DISCHARGEPROCESS,DIASINTERNADO,SCORENPS,NPS
4625,68059,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
4626,17065,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,9,Promotor
4627,52618,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,9,Promotor
4628,68055,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,8,Passive
4629,36418,4,3,3,4,4,4,4,4,3,4,3,2,4,3,2,3,3,3,3,3,1,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,10,Promotor
4630,63175,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,10,Promotor
4631,48286,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,Promotor
4632,62702,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,0,9,Promotor
4633,62701,4,3,3,4,4,4,4,2,2,3,3,2,3,3,3,3,3,4,4,4,3,4,4,3,3,4,4,4,4,4,4,4,3,3,3,1,8,Passive
4634,85082,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
4635,83518,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
4636,85772,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,6,Detractor
4637,95600,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
4638,70857,3,3,3,4,4,4,4,4,3,4,4,2,4,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,9,Promotor
4639,6876,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,9,Promotor
4640,87682,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,Promotor
4641,6872,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,10,Promotor
4642,15761,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,2,3,3,3,8,7,Passive
4643,40827,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
4644,63525,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,10,Promotor
4645,67285,4,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,4,4,4,3,2,3,3,3,3,3,3,3,3,3,5,8,Passive
4646,74391,4,4,4,4,4,4,4,4,2,4,3,3,4,4,3,4,3,4,4,3,4,3,3,4,4,4,4,4,4,4,4,4,3,3,3,10,9,Promotor
4647,72158,2,2,1,4,4,4,4,4,2,3,2,2,1,1,1,1,3,1,1,1,1,3,3,3,3,2,3,2,2,2,1,1,1,1,1,9,0,Detractor
4648,58296,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,5,9,Promotor
4649,15508,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,10,Promotor
4650,59397,1,2,1,2,3,1,2,1,1,1,1,4,2,3,2,3,4,1,1,1,1,1,1,1,1,4,4,4,4,2,2,2,1,1,1,6,0,Detractor
4651,15504,3,3,3,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,4,4,3,4,4,4,4,4,4,3,3,3,4,2,3,4,3,3,8,Passive
4652,77852,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,3,3,1,4,3,1,10,Promotor
4653,77854,4,3,3,4,4,4,4,3,3,4,3,3,4,4,3,3,3,4,4,4,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,6,5,Detractor
4654,29681,4,4,3,4,4,4,4,2,1,4,4,4,4,4,4,2,4,3,4,3,3,4,4,2,4,4,4,4,4,4,4,4,3,3,3,0,10,Promotor
4655,47446,4,3,2,4,4,4,3,3,2,2,3,3,2,3,1,3,4,4,4,2,1,3,3,3,4,4,4,2,2,4,3,4,1,1,1,4,8,Passive
4656,72373,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
4657,72377,3,4,3,4,4,4,4,2,3,4,4,3,3,4,3,2,3,4,4,4,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,3,9,Promotor
4658,88932,4,4,4,4,4,4,4,2,3,4,4,4,4,4,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,10,Promotor
4659,50578,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,9,Promotor
4660,28338,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
4661,89887,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,10,9,Promotor
4662,28332,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,10,Promotor
4663,7898,4,3,3,4,4,4,4,4,3,4,4,4,3,3,3,3,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,4,3,0,8,Passive
4664,22559,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,9,Promotor
4665,22554,3,4,3,4,4,4,4,3,3,3,3,3,3,3,2,3,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,2,3,4,6,10,Promotor
4666,88684,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,9,Promotor
4667,86033,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
4668,31087,4,4,2,4,4,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,6,10,Promotor
4669,73682,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,9,Promotor
4670,24681,3,3,3,4,4,4,3,3,3,3,3,3,4,3,2,3,3,3,3,3,2,4,3,3,3,2,3,3,3,3,3,3,3,3,3,7,7,Passive
4671,24683,4,4,3,4,4,4,4,2,2,3,3,3,3,3,2,4,3,4,3,3,2,3,3,3,3,4,4,3,3,4,4,2,2,2,2,6,10,Promotor
4672,38307,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,9,Promotor
4673,38306,4,4,1,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,8,Passive
4674,93212,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,9,Promotor
4675,73426,3,3,3,4,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,5,9,Promotor
4676,38907,3,3,3,4,4,4,4,3,3,4,4,4,4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,8,Passive
4677,17936,4,4,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,Promotor
4678,31881,3,3,3,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,4,4,4,4,4,4,3,3,3,7,6,Detractor
4679,23797,4,4,4,4,4,4,4,4,4,4,4,2,4,2,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,1,3,2,3,10,Promotor
4680,23794,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,10,Promotor
4681,93505,4,3,3,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
4682,28454,3,3,3,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,8,Passive
4683,5949,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,9,Promotor
4684,61130,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
4685,88845,3,3,3,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,3,4,3,4,4,3,4,3,3,3,19,7,Passive
4686,56708,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,4,2,2,2,2,0,Detractor
4687,60553,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,9,Promotor
4688,60552,3,3,2,3,4,3,3,3,3,3,3,3,2,3,2,3,3,4,4,3,2,3,3,3,2,3,4,3,4,3,2,3,3,2,2,2,8,Passive
4689,60557,4,4,3,4,4,4,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,10,Promotor
4690,25026,3,3,3,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,3,3,3,5,8,Passive
4691,31941,3,4,4,4,4,4,4,3,3,3,4,4,4,4,3,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,3,3,3,3,3,6,Detractor
4692,82261,4,4,4,4,4,4,4,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,6,10,Promotor
4693,82266,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,7,9,Promotor
4694,42257,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,18,10,Promotor
4695,42709,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,9,Promotor
4696,63774,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,10,Promotor
4697,53831,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,Passive
4698,43221,3,4,3,3,4,4,4,2,3,3,3,2,3,3,2,3,4,4,3,4,4,3,3,2,4,4,4,3,3,3,3,4,3,3,3,8,7,Passive
4699,9210,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,3,4,3,4,4,4,9,Promotor
4700,9216,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
4701,54861,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
4702,81877,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
4703,53838,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,8,Passive
4704,92305,3,3,3,3,3,4,3,2,4,3,2,2,3,3,3,3,3,4,3,3,3,4,4,4,4,3,4,4,3,4,4,3,3,3,3,4,9,Promotor
4705,36456,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,10,Promotor
4706,9074,3,3,3,4,4,4,4,4,4,4,3,3,3,3,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,24,8,Passive
4707,9075,3,3,3,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,9,Promotor
4708,10298,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,Promotor
4709,9070,4,3,4,4,4,4,4,4,4,4,3,4,3,3,2,4,4,4,3,4,3,4,4,4,3,4,4,4,4,4,4,4,3,3,3,3,9,Promotor
4710,53482,3,4,3,4,4,4,4,4,3,4,4,4,4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,7,Passive
4711,49834,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
4712,75019,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
4713,20962,4,4,3,4,4,4,4,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,1,2,2,2,8,Passive
4714,35106,2,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,2,2,3,3,2,4,4,4,4,1,3,2,2,3,3,3,3,3,3,9,8,Passive
4715,84304,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
4716,40708,4,4,4,4,4,4,4,3,3,3,3,3,3,3,1,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,6,7,Passive
4717,54283,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,8,Passive
4718,58253,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,9,Promotor
4719,24305,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,3,3,4,4,3,3,4,4,4,3,4,4,5,9,Promotor
4720,24306,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,2,3,3,3,3,3,4,4,3,3,2,3,3,3,3,2,3,4,4,4,5,9,Promotor
4721,54289,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,10,Promotor
4722,79135,4,3,3,4,4,4,4,3,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,9,Promotor
4723,64918,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,10,10,Promotor
4724,13017,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,4,1,2,2,5,7,Passive
4725,30455,4,3,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,10,Promotor
4726,70999,4,4,4,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,10,Promotor
4727,78626,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
4728,71716,4,3,1,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,0,3,Detractor
4729,54139,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
4730,62049,3,3,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,3,4,3,3,3,3,3,3,6,Detractor
4731,62048,3,3,3,4,3,4,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,3,4,3,3,1,3,2,2,3,2,2,3,3,3,6,6,Detractor
4732,91025,4,3,3,4,4,4,4,3,3,3,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,8,Passive
4733,68120,3,3,2,4,4,4,4,3,3,3,1,1,2,2,3,3,3,4,3,3,3,3,4,3,2,3,4,4,3,3,4,3,2,2,3,1,9,Promotor
4734,66812,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,9,Promotor
4735,89431,3,3,3,4,4,4,4,3,3,3,4,4,4,4,2,2,3,3,4,3,2,4,4,3,4,4,4,3,3,3,3,2,1,2,2,5,10,Promotor
4736,89430,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,4,8,Passive
4737,87319,3,3,3,4,4,4,4,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,6,6,Detractor
4738,5778,3,4,3,4,4,4,4,3,3,3,4,4,3,3,3,3,3,3,4,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,0,8,Passive
4739,51500,4,3,3,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,8,Passive
4740,23095,4,3,3,4,4,4,4,3,4,3,2,3,1,3,3,3,4,4,3,4,4,4,4,4,4,2,2,3,3,3,3,3,3,3,3,6,9,Promotor
4741,23544,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,13,9,Promotor
4742,27652,4,2,3,4,4,4,4,3,3,3,2,1,2,2,1,3,3,4,1,3,1,3,4,3,3,3,4,4,3,4,4,4,3,4,3,3,10,Promotor
4743,27657,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
4744,27654,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,1,10,Promotor
4745,67495,4,3,3,4,4,4,4,4,4,3,3,4,4,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,9,Promotor
4746,28810,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,6,9,Promotor
4747,28811,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,10,Promotor
4748,23895,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,8,Passive
4749,66721,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,9,Promotor
4750,47168,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,9,Promotor
4751,15241,4,3,3,4,4,3,4,4,3,3,4,4,4,4,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,7,Passive
4752,12562,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,5,Detractor
4753,35974,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,9,Promotor
4754,39222,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,10,Promotor
4755,32995,3,3,3,2,2,2,2,3,3,3,3,2,3,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,5,7,Passive
4756,32992,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,9,Promotor
4757,61090,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,Passive
4758,10847,4,4,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,9,Promotor
4759,80712,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,6,8,Passive
4760,50634,4,3,3,3,3,3,3,2,3,4,2,1,2,2,2,3,4,4,3,3,3,4,4,4,4,2,3,3,4,3,3,4,2,3,3,13,9,Promotor
4761,92047,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,9,Promotor
4762,22054,2,3,3,3,3,4,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,Detractor
4763,26213,4,3,3,4,4,4,4,4,4,4,2,4,3,1,3,2,3,3,2,3,1,4,4,4,4,3,3,3,3,4,4,4,3,3,3,7,9,Promotor
4764,87919,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,10,Promotor
4765,41861,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,7,10,Promotor
4766,72162,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,9,Promotor
4767,17660,3,2,3,4,3,4,3,3,3,3,2,2,2,2,2,1,1,3,2,3,2,3,4,3,4,3,3,2,3,3,3,3,3,3,3,2,7,Passive
4768,15357,4,3,4,3,4,3,3,3,2,3,3,2,3,3,1,3,3,4,2,3,2,4,4,2,3,2,4,4,4,4,4,4,2,4,3,3,8,Passive
4769,90505,4,4,4,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,5,Detractor
4770,4916,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,10,Promotor
4771,32380,4,4,4,4,4,4,4,2,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,3,2,2,9,Promotor
4772,59600,4,3,3,4,4,4,4,4,3,4,4,3,4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,18,9,Promotor
4773,54451,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,9,Promotor
4774,58134,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,13,9,Promotor
4775,54456,3,3,3,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,1,9,Promotor
4776,81377,3,3,3,4,4,4,4,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,9,Promotor
4777,88566,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,9,Promotor
4778,51800,4,4,3,4,4,4,4,4,3,3,4,3,4,4,3,3,3,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,3,3,3,9,10,Promotor
4779,36476,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,4,3,4,7,8,Passive
4780,9689,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,10,Promotor
4781,93565,4,4,4,4,4,4,3,3,4,2,4,3,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,10,9,Promotor
4782,72580,3,3,3,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,5,9,Promotor
